molecule_name,conformation_name,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,class
10,1561,3,9,3,17,2,17,4,13,10,0,11,6,5,11,14,7,2,6,4,5,12,11,16,11,4,5,5,5,10,8,6,7,20,4,15,4,11,5,8,8,14,8,8,13,7,5,1,16,3,5,10,3,9,5,7,12,5,4,15,8,11,5,12,11,14,3,7,2,7,2,12,8,8,6,11,5,5,7,7,12,3,11,11,25,0,9,4,9,17,8,11,4,13,7,9,9,11,2,20,2,12,11,8,10,2,9,3,22,3,5,4,20,5,3,8,11,12,3,4,5,12,9,14,15,13,8,5,0,3,16,5,7,6,15,6,14,11,5,12,6,6,3,15,3,4,7,15,5,3,5,16,21,4,6,10,11,13,8,10,23,10,9,8,10,13,22,1
81,4099,0,3,7,13,8,9,16,15,2,10,17,1,7,8,3,17,16,13,2,5,10,8,10,12,3,2,6,14,10,7,6,4,15,16,16,1,7,5,5,11,10,2,3,19,10,10,16,8,4,7,3,11,9,7,5,13,9,13,12,12,4,5,0,9,2,0,5,11,6,5,5,7,17,11,3,17,13,10,2,19,7,13,0,9,13,10,9,9,8,9,11,9,1,7,0,4,11,9,8,12,7,10,7,14,6,12,8,8,0,0,3,8,17,6,9,13,8,7,9,11,13,5,6,4,2,0,7,11,10,1,11,16,7,11,14,9,10,6,7,3,2,7,6,5,4,3,14,12,8,12,7,14,6,5,9,11,10,8,12,13,15,11,9,12,2,0,0
20,3523,5,3,5,17,8,14,16,10,18,13,15,16,5,11,7,7,19,14,13,5,10,15,10,11,4,13,12,14,10,9,6,16,15,13,13,9,9,5,5,7,10,10,4,13,5,5,16,8,12,11,5,11,9,5,4,14,9,17,12,14,9,5,13,11,15,9,7,4,6,8,6,7,12,8,7,17,13,7,7,12,14,13,12,16,7,4,9,4,11,10,11,10,13,10,7,12,14,16,4,8,7,2,9,10,2,6,9,21,12,16,14,10,17,12,8,6,9,23,20,14,7,6,15,22,18,10,5,20,10,8,10,13,7,15,6,9,21,6,6,6,6,14,8,10,4,3,16,9,13,6,11,13,4,5,17,11,12,12,10,12,12,11,16,18,14,18,1
81,4049,0,7,7,13,8,9,16,15,2,10,13,1,5,1,18,17,16,13,2,7,10,8,10,10,11,1,6,14,6,3,0,17,3,16,1,7,9,5,5,11,10,2,3,11,10,9,16,8,4,1,3,11,9,8,5,13,9,13,12,4,9,6,0,12,13,16,5,11,6,5,5,7,16,11,5,18,13,18,1,1,7,13,0,16,5,10,9,9,5,3,0,2,1,6,2,8,7,9,10,12,7,3,10,2,6,12,8,8,1,4,12,10,17,10,2,1,7,7,9,11,5,2,6,0,6,0,2,19,2,11,5,21,7,11,7,9,10,6,7,3,2,7,6,5,4,3,13,12,8,12,0,8,2,5,9,6,16,12,2,4,7,3,9,8,2,0,0
81,4017,0,9,5,13,8,9,8,2,8,10,20,4,5,9,6,20,20,15,5,7,6,13,3,15,0,6,11,22,11,3,0,4,15,16,5,9,9,4,5,10,13,10,3,2,11,18,10,12,8,2,3,11,9,6,9,7,12,8,12,15,9,13,0,6,13,17,5,10,6,8,8,7,21,3,5,17,10,1,8,15,7,13,5,20,2,15,7,10,5,16,4,11,1,6,2,4,13,9,4,12,6,13,10,18,15,2,6,12,1,6,9,6,17,11,10,7,11,20,11,6,21,2,6,4,6,1,2,19,12,12,5,7,4,10,7,10,10,6,2,2,2,5,8,7,0,1,16,6,8,12,22,8,2,5,9,11,13,12,14,15,4,4,0,0,0,0,0
89,4799,3,5,0,3,8,9,16,10,13,2,15,6,5,6,14,7,27,2,4,5,10,15,10,8,4,3,14,19,10,8,6,11,18,13,6,2,2,2,12,0,13,9,4,13,7,5,16,8,7,11,3,16,9,1,3,12,18,13,12,8,11,4,4,11,1,5,5,3,3,1,6,5,12,6,7,9,13,7,7,5,7,13,5,4,7,21,12,15,10,5,11,4,13,7,4,9,1,15,7,12,13,1,9,10,5,9,8,14,8,5,5,8,5,12,4,6,12,23,9,14,12,3,7,8,13,1,5,16,10,2,1,1,5,7,9,0,4,2,7,3,2,4,8,7,8,4,6,9,8,12,7,1,1,5,9,4,13,14,10,24,10,2,3,2,3,8,0
50,1418,2,7,14,17,8,17,16,10,13,5,7,6,5,11,8,7,19,5,4,5,10,11,20,8,4,15,14,14,10,9,6,13,12,7,15,10,12,11,5,17,10,18,8,13,9,5,21,8,7,11,6,11,12,1,6,12,18,10,15,8,11,6,11,11,14,8,3,17,6,9,9,13,8,6,3,18,13,4,4,12,9,11,5,20,10,21,12,12,17,10,14,9,13,7,14,5,14,24,11,12,7,9,8,10,10,9,9,23,3,5,2,19,23,17,8,11,12,20,19,28,10,8,10,10,3,18,5,5,3,10,4,14,7,7,6,14,20,6,8,3,2,9,19,5,2,2,0,12,8,12,16,17,4,8,12,10,16,8,10,3,7,10,6,11,11,13,0
54,2030,2,0,10,7,8,5,2,1,7,5,11,6,11,11,8,4,5,14,4,3,10,11,6,7,4,18,17,4,0,9,5,10,10,12,6,4,0,2,5,0,5,7,2,13,9,5,9,6,0,11,3,1,11,4,3,0,14,12,1,8,4,1,1,1,4,6,3,8,6,7,6,13,11,6,7,12,0,6,7,12,2,11,5,19,10,17,5,8,17,2,3,3,13,7,18,6,5,15,17,8,25,5,8,5,9,11,8,11,2,5,2,19,6,14,8,11,9,19,5,3,10,1,0,10,12,10,0,10,12,3,4,3,5,7,6,0,4,6,7,0,2,4,2,3,8,7,14,4,0,1,16,1,1,8,12,8,9,8,10,5,7,1,3,17,4,6,0
2,803,3,15,18,13,8,9,21,23,20,10,24,17,5,20,18,10,26,20,17,7,11,14,20,10,0,18,14,14,6,3,6,7,21,16,10,3,9,5,14,12,17,21,3,21,23,15,22,16,15,2,8,18,9,19,5,15,12,15,12,4,7,10,10,15,13,16,5,16,8,8,13,11,22,16,5,18,15,18,17,19,7,22,5,19,5,21,9,15,5,14,11,9,12,6,19,2,7,19,15,19,9,9,10,16,20,24,8,22,9,6,13,25,17,11,2,1,7,18,20,16,5,2,12,7,13,7,10,19,2,14,14,8,5,19,22,10,15,14,7,3,5,16,16,16,8,8,14,9,6,12,9,14,3,2,12,7,16,12,2,26,10,7,5,4,4,7,1
84,4280,1,7,18,1,8,16,1,0,1,13,15,6,5,10,9,7,12,20,4,5,10,1,20,11,1,5,0,9,1,4,5,7,15,13,13,15,3,0,12,0,17,12,4,13,9,5,11,6,7,9,2,2,0,5,0,4,3,1,10,6,2,8,18,22,0,1,5,2,2,2,7,11,12,6,7,17,8,7,7,12,2,1,7,9,10,5,9,1,4,7,11,4,0,3,8,17,0,3,15,1,8,4,9,10,5,14,2,6,10,5,11,19,0,2,8,11,2,5,7,12,3,5,11,0,8,10,5,9,10,0,4,1,7,7,11,9,9,14,4,3,2,0,0,0,4,7,13,12,13,0,7,0,4,3,20,10,12,14,10,17,10,15,1,9,8,23,0
81,3851,2,5,5,3,8,9,8,6,8,10,1,4,5,9,10,10,4,6,5,7,6,13,9,6,0,6,11,6,6,3,0,10,10,16,1,0,9,4,5,10,10,2,3,2,2,1,10,1,8,3,3,11,9,10,9,7,12,8,12,4,0,6,11,6,13,9,5,10,6,8,8,7,6,3,9,17,10,1,8,15,7,13,5,20,1,15,7,10,5,16,0,0,1,6,4,0,9,9,4,12,7,0,10,18,15,4,6,12,1,6,9,6,1,11,2,1,11,12,11,6,5,2,6,4,6,1,2,19,8,11,5,8,1,1,7,10,10,6,2,2,2,5,8,7,4,3,14,6,8,12,4,8,2,12,10,18,10,12,2,4,7,4,0,3,2,0,0
90,5582,3,2,2,13,8,12,1,10,6,10,15,6,5,2,4,3,0,8,4,3,2,1,0,14,8,5,5,9,10,2,6,7,12,15,14,3,3,4,9,19,1,3,6,3,5,5,12,6,5,6,3,12,1,10,5,12,3,2,6,12,1,6,2,4,8,1,0,1,8,1,0,0,5,8,7,5,1,2,7,9,4,0,5,15,11,5,3,9,11,9,2,4,12,5,3,1,3,1,1,2,2,1,4,8,1,9,8,6,2,1,11,7,2,4,5,6,13,9,1,5,4,5,11,1,2,1,7,19,1,1,5,7,5,15,1,1,10,2,4,3,2,14,1,1,4,3,13,2,1,3,1,7,2,1,1,1,0,21,0,10,10,10,5,16,4,1,0
56,2839,0,1,2,13,8,12,9,10,6,10,9,6,5,7,14,18,13,8,4,3,13,10,7,14,3,5,12,2,10,14,0,5,6,17,1,2,11,1,12,17,0,23,4,13,9,5,6,6,5,10,3,8,5,4,5,12,3,6,12,12,5,6,9,17,12,2,5,0,10,1,0,22,11,6,7,9,11,7,7,9,4,10,5,15,11,14,15,13,16,9,0,2,1,7,2,9,11,13,19,0,1,3,8,5,10,9,8,6,2,5,11,7,7,8,12,13,13,1,1,11,13,5,12,0,6,1,7,19,10,7,1,15,5,7,6,19,7,11,4,3,2,11,0,9,4,3,7,0,2,12,0,8,3,3,5,3,3,8,6,14,4,7,3,1,11,0,0
29,6348,1,22,13,7,8,9,16,0,15,13,15,6,5,10,9,7,8,8,4,5,17,11,21,11,4,7,14,15,19,8,8,7,10,13,6,12,2,5,12,11,3,18,4,13,13,5,15,8,7,11,3,17,9,5,3,3,18,19,12,8,9,6,9,1,10,15,7,11,3,8,4,9,12,6,7,5,13,7,7,12,7,11,5,24,10,21,6,1,22,5,2,4,13,3,8,24,5,16,6,12,17,1,9,10,5,9,9,15,10,5,8,8,18,18,8,6,12,13,20,14,12,3,16,10,26,10,5,12,10,5,12,3,7,7,11,15,10,14,8,3,2,7,8,10,2,7,9,4,12,12,7,1,1,3,20,10,5,12,10,17,7,6,9,9,15,23,1
89,5013,3,7,5,5,8,1,16,14,19,4,15,6,1,11,5,7,2,9,4,5,11,6,10,11,1,16,12,3,4,6,6,11,10,17,4,2,9,5,8,12,10,3,5,13,13,7,3,8,3,6,3,14,9,5,5,12,14,13,2,12,6,4,8,6,0,3,5,4,1,8,6,8,7,6,7,17,13,8,7,12,9,13,5,5,8,18,9,13,4,7,11,4,13,4,9,9,3,16,4,8,7,7,11,4,2,9,8,2,8,5,11,19,17,12,4,11,12,0,14,11,9,5,6,8,16,12,10,8,7,15,5,7,4,7,6,5,4,2,6,3,2,7,8,10,4,3,9,15,6,6,8,4,5,5,1,5,5,12,10,10,10,2,8,10,3,3,0
59,3325,3,5,0,17,8,17,16,10,13,2,15,6,5,6,9,7,27,2,4,8,10,15,10,8,4,3,14,19,10,8,8,11,20,13,15,4,11,2,12,0,13,8,4,13,7,5,16,8,7,11,3,16,9,1,7,12,18,13,15,8,11,4,12,8,14,5,5,3,7,1,6,6,12,6,7,9,13,7,7,5,7,13,5,20,7,21,12,15,17,8,11,4,13,7,9,9,11,15,23,12,13,7,9,10,8,9,8,14,6,5,5,8,5,12,4,6,12,23,9,14,12,8,14,15,13,11,5,16,10,13,5,7,5,17,9,0,4,2,7,3,2,4,8,7,8,4,6,15,8,12,16,17,4,6,15,11,18,8,10,3,10,9,8,10,13,22,0
90,6240,6,7,13,1,8,9,15,10,15,12,0,6,1,3,4,7,19,8,4,8,10,6,10,7,1,8,0,14,1,10,6,11,10,13,6,11,2,5,8,1,0,10,9,3,5,7,21,5,7,11,2,18,9,4,1,12,14,5,3,2,11,5,7,1,1,8,5,0,0,0,4,13,0,2,4,18,13,3,7,12,7,13,5,6,3,17,2,16,20,2,11,4,13,7,2,1,1,15,17,12,15,1,0,1,1,9,8,14,4,11,5,8,5,12,8,2,2,7,19,3,3,5,4,3,2,1,5,12,10,5,1,1,5,15,6,9,10,6,7,3,2,14,6,10,4,7,9,0,2,0,7,1,4,8,9,6,4,12,14,1,10,1,3,2,5,5,0
90,5808,3,7,11,2,1,0,16,5,13,8,3,6,5,10,7,9,2,3,4,5,10,13,10,11,4,9,12,19,1,0,6,11,1,0,8,2,3,5,8,11,10,1,3,8,8,5,13,8,5,6,1,5,8,5,5,12,9,13,2,5,0,4,2,6,0,6,7,11,1,8,8,5,12,6,4,5,13,8,7,3,7,17,5,1,3,15,9,16,0,7,11,4,4,7,2,9,5,15,4,12,7,1,4,10,9,6,7,7,2,3,1,10,5,12,8,2,12,15,9,17,3,5,11,1,5,1,5,1,10,15,5,7,5,12,6,9,10,7,7,2,2,7,6,10,4,7,16,12,10,12,16,0,4,5,9,4,16,8,10,5,10,2,3,2,3,11,0
90,5515,6,7,16,1,8,9,15,10,13,12,16,6,5,12,9,18,16,7,4,5,10,11,10,8,1,11,0,14,1,4,6,11,10,9,6,11,2,5,8,0,17,10,3,16,7,5,21,8,7,6,1,17,9,3,1,12,14,0,3,9,9,5,7,1,1,8,5,20,5,1,11,13,12,2,7,17,13,8,7,5,7,11,5,6,12,17,0,16,20,2,11,4,13,5,2,1,5,15,4,12,25,1,4,10,9,9,8,14,2,5,2,10,5,12,6,24,0,7,19,3,3,5,4,3,2,1,5,17,10,5,1,1,7,15,6,9,11,6,7,2,2,7,6,10,4,3,10,0,2,0,7,1,4,8,23,6,4,8,10,1,10,1,3,2,5,5,0
89,4620,1,7,10,13,1,12,9,10,6,10,11,6,5,2,4,10,10,1,4,3,2,3,2,14,2,5,4,15,10,5,1,1,9,21,11,5,11,3,2,8,15,12,6,3,15,5,21,6,5,6,3,7,5,4,5,12,7,4,16,1,8,6,3,0,2,6,5,4,3,8,1,11,8,8,7,9,11,0,7,9,4,12,5,9,6,5,4,13,23,0,3,1,6,7,8,4,11,13,9,1,8,9,4,8,1,9,2,6,2,1,6,7,7,8,5,6,13,9,10,4,2,5,3,22,4,1,4,0,10,7,4,3,5,15,0,12,6,2,4,3,2,3,10,8,4,8,17,12,15,10,3,7,3,2,13,7,6,12,6,3,7,1,5,5,6,6,0
90,6159,3,7,7,2,8,0,16,8,15,12,5,6,5,6,4,0,19,7,4,5,10,13,10,8,4,3,6,0,1,0,6,11,1,10,8,2,3,5,8,17,10,1,4,4,8,3,21,8,7,16,3,17,9,5,5,12,20,11,2,9,0,4,2,12,0,6,5,11,1,5,5,5,5,6,7,5,15,3,7,12,7,13,5,1,12,0,9,12,0,7,13,4,4,5,2,9,5,15,11,19,7,1,4,4,2,1,9,14,2,2,8,8,5,12,8,6,12,8,20,17,3,5,11,1,11,1,5,1,10,15,5,7,5,7,6,9,11,6,7,3,2,7,11,10,2,2,6,12,8,12,16,0,4,5,9,4,1,12,5,5,10,2,3,2,3,11,0
59,3183,3,10,16,10,8,12,9,1,6,10,4,6,5,7,11,9,10,8,4,3,3,3,2,5,8,5,18,15,10,14,5,12,9,2,11,5,13,8,11,23,12,12,4,5,8,5,11,6,0,10,3,8,1,4,5,10,15,16,16,12,9,6,5,17,12,6,5,11,10,8,7,11,1,6,7,9,11,7,7,12,4,12,5,2,11,5,9,9,11,9,16,7,6,5,17,11,11,13,14,15,10,9,8,5,12,9,8,6,2,1,7,7,7,4,12,13,10,9,10,20,13,5,12,10,12,4,7,19,10,7,9,15,5,7,6,17,12,7,4,6,2,10,12,8,4,8,17,12,10,13,13,8,3,8,12,12,6,8,6,14,15,5,12,13,6,10,0
89,4553,1,7,10,13,1,2,9,10,1,10,2,6,5,7,7,7,5,8,4,3,11,3,8,20,12,5,4,9,0,2,1,1,13,0,3,5,10,3,2,8,11,8,4,13,8,5,2,16,5,6,3,2,5,4,2,12,15,4,8,12,8,6,3,26,19,6,5,4,3,8,1,11,11,6,7,14,1,7,7,9,0,12,5,15,11,16,4,13,0,4,3,1,6,7,8,4,0,13,0,1,8,9,0,5,2,11,9,7,2,5,11,2,8,4,5,6,21,9,10,4,13,4,3,22,4,1,7,13,10,7,4,3,6,7,3,12,0,2,4,3,2,3,10,8,4,8,15,12,8,2,3,2,0,2,13,7,17,8,6,3,7,1,5,5,6,6,0
53,1689,3,7,10,0,8,9,2,10,7,5,15,2,5,11,14,7,5,18,4,8,10,0,20,11,4,17,0,4,10,8,6,11,1,13,2,2,6,0,8,5,10,9,4,13,16,5,6,5,7,5,3,1,11,5,3,17,4,11,12,8,0,4,15,11,5,3,3,0,1,1,6,13,5,12,7,17,16,7,0,12,0,11,5,1,10,0,18,4,12,5,11,4,0,7,2,9,14,0,17,3,7,1,9,10,4,9,1,6,3,10,6,18,6,17,8,5,12,8,5,9,7,0,2,1,5,1,5,16,10,10,5,16,4,7,6,9,1,9,7,2,2,0,2,10,2,4,6,2,0,0,16,15,4,5,9,9,10,8,10,14,10,2,2,2,3,0,0
89,4596,1,15,4,11,8,9,5,10,1,8,6,6,5,2,4,14,0,8,4,3,11,5,7,15,2,5,3,9,10,5,1,2,9,6,11,5,15,5,9,17,9,12,4,3,14,5,12,5,3,6,9,2,4,4,5,4,3,4,15,7,8,6,3,2,9,6,5,1,2,1,10,11,8,0,7,14,0,3,7,9,5,10,5,0,6,7,4,13,11,1,3,1,10,7,8,14,11,6,14,7,9,9,2,10,1,9,8,6,2,1,6,4,8,4,5,8,13,9,7,15,2,5,6,6,1,1,3,7,18,7,4,5,9,5,1,6,10,2,4,3,2,7,4,1,4,3,15,4,10,17,5,14,3,8,12,12,17,12,16,8,7,1,5,8,6,6,0
3,838,6,9,5,13,8,14,21,24,20,19,23,15,13,19,23,20,24,15,16,8,10,15,23,15,8,13,21,14,13,16,6,22,21,21,17,15,13,10,8,21,14,18,4,24,26,17,14,12,10,10,3,16,9,20,5,21,21,10,23,12,8,13,15,26,13,6,5,19,10,8,8,13,21,11,7,17,20,21,18,20,7,13,5,20,21,21,20,10,16,14,11,9,16,7,22,17,14,15,7,17,6,9,18,22,26,22,8,22,18,20,20,19,17,20,23,13,19,23,20,16,23,12,11,23,23,24,16,21,10,14,12,19,11,20,23,12,11,6,7,3,2,14,19,10,4,8,14,12,15,19,25,14,7,8,22,17,16,12,16,20,10,14,22,18,14,23,1
90,6237,6,7,10,1,8,9,3,14,18,4,15,6,1,11,7,3,19,8,4,5,11,11,10,7,1,13,1,13,1,11,6,11,10,17,6,11,0,5,5,0,10,10,5,14,12,7,21,8,7,6,3,5,0,4,1,8,1,13,17,12,11,4,7,6,1,16,5,4,5,8,6,5,7,6,7,16,13,8,7,12,9,2,5,6,8,13,9,13,20,7,11,4,13,4,2,1,1,15,4,0,7,1,11,4,2,9,8,14,8,5,6,10,17,3,4,11,2,15,0,14,0,5,4,3,14,1,13,8,7,5,1,1,7,7,6,9,10,6,6,3,2,14,5,3,4,3,9,4,10,7,7,1,4,5,2,5,4,12,5,1,10,5,9,2,9,2,0
54,1821,6,0,10,16,8,12,2,0,5,1,7,6,7,11,8,3,5,11,4,5,1,11,16,11,4,15,1,4,3,8,1,2,10,7,6,4,2,2,5,22,12,8,0,13,8,5,9,0,7,12,0,14,11,4,3,12,14,0,1,8,1,1,3,1,4,6,3,1,6,1,6,8,8,6,13,17,0,4,7,12,0,11,4,13,10,3,1,16,17,2,0,11,13,7,10,9,5,15,4,3,4,0,8,11,8,9,8,7,10,2,5,0,5,3,8,11,9,8,5,2,10,13,2,15,0,1,5,5,3,3,12,3,0,15,3,12,4,3,6,6,6,4,2,3,2,7,17,4,9,1,16,1,1,8,16,16,16,8,10,1,0,1,9,13,4,6,0
50,1473,2,7,14,17,8,17,16,10,13,13,11,6,5,2,0,7,19,14,4,6,11,13,20,11,4,17,14,14,10,9,6,13,12,4,15,10,15,5,5,17,13,18,11,3,5,5,21,8,7,10,3,17,9,5,6,3,18,17,15,6,11,6,11,11,14,8,3,7,6,9,12,13,8,1,0,12,13,2,7,12,13,13,5,20,7,21,12,16,17,8,14,9,13,7,13,5,14,15,11,6,7,9,0,1,0,9,8,14,0,16,14,18,23,17,11,20,9,23,14,25,7,8,10,10,3,18,5,16,10,10,4,14,7,7,6,14,10,6,9,3,2,11,18,5,4,7,13,12,15,17,16,17,4,8,12,10,12,8,10,3,7,10,14,15,11,13,0
46,1037,1,1,7,17,8,9,16,15,15,13,17,1,10,9,18,16,19,5,9,2,10,8,10,10,10,9,6,23,0,14,0,1,16,21,3,4,15,5,8,11,5,6,10,6,10,10,16,8,10,0,3,11,9,20,5,2,9,0,16,12,5,2,1,26,14,5,5,11,6,5,6,0,17,11,8,14,13,10,13,19,7,13,7,18,15,10,14,9,22,16,0,5,13,3,2,21,11,9,8,12,4,9,12,12,24,5,8,8,9,12,12,10,17,6,9,21,22,7,9,11,14,5,11,15,6,1,9,14,4,15,4,10,7,20,0,9,10,6,7,2,2,7,6,5,1,2,15,12,10,12,8,15,5,0,12,0,13,12,21,26,10,17,3,1,11,6,0
90,5456,3,4,2,13,8,0,9,10,9,8,6,6,5,2,4,7,17,8,4,3,11,3,7,15,8,5,5,17,10,2,6,3,13,19,3,1,3,3,0,2,1,9,4,0,14,5,12,5,3,6,5,10,4,4,5,4,3,2,1,12,8,6,5,2,5,2,5,4,3,8,2,0,8,0,7,17,11,3,7,9,5,12,5,18,11,7,6,13,11,9,2,4,16,3,7,1,5,13,0,10,0,4,2,10,1,9,8,6,2,1,6,4,8,4,5,8,19,9,7,6,4,5,6,13,3,2,5,13,10,10,0,0,6,5,1,7,0,2,4,3,2,2,9,8,4,3,15,2,2,2,19,2,2,3,3,0,18,12,3,0,7,4,1,12,0,5,0
54,1908,3,7,10,0,8,9,16,10,7,13,7,6,5,7,7,3,1,11,4,8,12,11,23,11,4,18,0,4,10,8,6,11,1,13,2,2,6,5,8,4,5,9,4,13,9,5,21,12,7,9,2,1,11,5,3,19,4,13,12,8,0,4,15,11,5,3,3,0,1,1,6,13,12,6,7,17,4,7,4,12,3,11,5,1,10,0,5,12,12,5,11,4,0,7,2,9,14,0,4,3,7,1,11,4,4,8,7,0,2,10,11,10,17,12,8,2,12,8,5,9,7,0,2,1,11,1,5,16,10,10,5,16,6,15,10,9,1,3,7,3,2,0,8,0,2,7,0,2,1,0,16,15,4,6,9,9,10,8,10,14,10,2,2,2,3,0,0
101,6582,3,10,16,10,8,12,9,10,6,10,4,6,5,7,9,18,10,8,4,3,2,3,7,11,2,5,18,9,0,5,10,12,9,5,11,5,13,8,11,15,12,12,4,13,9,5,11,6,5,10,3,8,5,21,2,12,15,16,19,1,8,6,3,0,2,6,5,11,10,8,7,11,11,6,7,9,11,7,7,9,4,10,5,13,6,16,9,13,1,0,9,7,8,5,17,14,11,13,14,15,10,9,8,5,8,9,8,6,2,5,11,7,7,8,12,6,25,9,10,20,2,4,3,18,12,12,16,0,10,1,4,15,5,7,6,17,12,7,4,3,2,10,12,8,4,3,7,12,10,15,13,2,0,8,12,12,6,8,10,14,15,5,12,13,6,10,0
54,1857,3,2,1,8,8,0,9,10,6,10,11,3,5,11,8,3,9,16,4,0,4,5,7,8,2,5,3,9,10,5,8,7,10,21,10,3,3,3,9,2,1,3,13,13,9,5,11,6,5,10,4,4,7,5,3,4,13,2,7,7,1,6,15,2,5,1,5,4,8,8,2,4,11,6,7,12,8,6,7,0,4,10,5,13,6,7,3,7,16,4,2,4,12,13,2,1,5,14,6,10,2,1,8,11,14,9,8,6,2,5,2,12,7,5,5,10,5,5,6,1,2,10,12,1,2,8,3,5,10,1,5,7,5,20,6,5,7,6,4,3,2,3,10,4,4,7,13,4,1,13,3,2,2,1,1,0,9,15,0,3,10,2,11,9,11,2,0
44,658,3,10,18,18,8,12,0,4,7,4,13,0,5,17,18,8,5,0,0,15,0,4,17,12,8,5,14,5,10,14,6,7,24,2,14,2,6,5,12,17,17,8,9,19,0,2,11,6,0,6,0,6,3,7,5,4,19,8,6,16,8,13,20,17,12,10,5,9,8,8,13,11,19,0,3,12,9,10,0,11,5,14,0,20,13,5,14,0,11,9,11,4,12,10,8,9,11,4,22,2,22,12,15,7,21,0,2,6,14,6,13,9,0,0,21,8,21,1,4,25,13,5,12,8,10,5,14,8,0,14,5,19,0,0,0,12,19,7,4,1,0,7,1,1,8,8,13,15,17,12,15,8,3,8,10,18,16,8,21,10,10,14,22,19,14,16,0
10,1527,3,7,5,17,8,17,2,10,7,14,11,6,11,11,8,3,5,6,4,5,6,11,6,11,4,17,0,4,10,8,6,7,20,4,15,4,11,2,8,1,12,8,2,13,9,5,6,6,3,11,3,1,11,4,10,14,14,5,15,8,11,5,12,11,14,3,3,8,7,10,6,8,11,6,13,17,4,6,4,12,2,11,5,25,10,22,5,8,17,8,11,4,13,7,9,9,11,15,7,8,7,7,8,5,5,9,8,11,2,5,5,19,6,11,8,11,12,19,5,3,7,9,16,15,13,8,0,10,12,16,5,7,5,7,6,11,4,6,7,6,2,4,2,3,8,7,15,4,7,1,16,21,4,8,15,6,13,8,10,3,10,9,8,10,13,22,1
42,590,5,4,2,13,9,9,1,4,6,10,17,0,5,0,18,22,3,0,0,14,0,1,0,15,0,0,14,5,0,14,6,7,10,16,11,16,6,4,0,12,19,9,7,6,0,10,21,0,0,12,0,9,4,8,0,0,5,2,16,15,8,6,15,27,13,9,3,1,3,1,2,0,21,0,14,18,6,10,0,19,0,6,0,16,13,7,0,0,10,14,2,12,12,6,7,10,7,21,12,5,2,4,16,19,0,0,2,0,14,6,0,0,7,1,9,7,11,10,1,5,13,4,12,13,19,25,10,19,2,11,4,19,0,0,0,1,19,2,0,0,0,0,21,6,4,7,16,2,1,12,8,19,2,1,1,0,13,12,2,17,7,6,0,14,7,23,0
89,4476,2,0,6,7,8,5,15,10,18,12,15,6,5,11,5,7,16,7,4,5,10,6,10,9,4,11,0,14,14,4,5,10,10,10,6,4,1,5,5,0,0,7,3,16,8,5,21,15,5,11,1,17,9,4,3,12,14,12,5,5,4,1,3,0,4,6,5,18,6,1,11,13,12,2,7,12,13,8,7,3,7,11,5,20,12,17,6,16,17,2,3,3,13,2,8,14,5,15,4,12,5,0,11,10,9,9,8,14,2,1,1,10,5,12,8,11,9,7,19,3,7,1,0,10,12,10,5,9,10,3,4,3,7,15,6,9,10,6,7,2,2,7,6,10,4,3,9,0,2,0,16,0,1,8,12,8,8,12,14,5,15,1,3,7,4,6,0
89,4740,3,2,1,1,8,16,0,10,1,10,14,6,5,7,7,1,0,8,4,8,11,3,7,14,8,5,7,11,10,7,8,7,10,19,10,3,11,3,9,2,1,3,11,8,13,5,10,5,3,6,3,2,0,4,2,4,0,2,12,12,5,6,15,21,9,1,1,4,8,8,0,0,8,6,4,4,1,4,4,2,2,0,5,2,6,0,0,7,7,9,2,4,1,2,1,1,11,14,6,15,2,1,4,5,10,0,7,4,2,5,6,14,8,4,12,12,6,0,0,1,13,5,6,1,2,8,7,4,10,11,5,14,5,7,10,5,7,6,4,0,2,3,9,8,4,8,18,4,1,9,3,14,0,1,1,1,1,12,12,3,10,2,19,9,11,7,0
